Angle, TimePerStep, Intensity
33.132574205, 10.160, 96.0
33.140929839, 10.160, 105.0
33.149285474, 10.160, 101.0
33.157641108, 10.160, 110.0
33.165996743, 10.160, 110.0
33.174352377, 10.160, 92.0
33.182708012, 10.160, 97.0
33.191063646, 10.160, 87.0
33.199419281, 10.160, 102.0
33.207774915, 10.160, 105.0
33.216130550, 10.160, 102.0
33.224486185, 10.160, 94.0
33.232841819, 10.160, 103.0
33.241197454, 10.160, 101.0
33.249553088, 10.160, 97.0
33.257908723, 10.160, 81.0
33.266264357, 10.160, 92.0
33.274619992, 10.160, 95.0
33.282975626, 10.160, 97.0
33.291331261, 10.160, 94.0
33.299686895, 10.160, 77.0
33.308042530, 10.160, 103.0
33.316398164, 10.160, 97.0
33.324753799, 10.160, 105.0
33.333109433, 10.160, 115.0
33.341465068, 10.160, 89.0
33.349820703, 10.160, 82.0
33.358176337, 10.160, 96.0
33.366531972, 10.160, 99.0
33.374887606, 10.160, 87.0
33.383243241, 10.160, 95.0
33.391598875, 10.160, 109.0
33.399954510, 10.160, 105.0
33.408310144, 10.160, 85.0
33.416665779, 10.160, 107.0
33.425021413, 10.160, 102.0
33.433377048, 10.160, 86.0
33.441732682, 10.160, 92.0
33.450088317, 10.160, 87.0
33.458443951, 10.160, 122.0
33.466799586, 10.160, 118.0
33.475155220, 10.160, 110.0
33.483510855, 10.160, 111.0
33.491866490, 10.160, 96.0
33.500222124, 10.160, 100.0
33.508577759, 10.160, 87.0
33.516933393, 10.160, 106.0
33.525289028, 10.160, 103.0
33.533644662, 10.160, 81.0
33.542000297, 10.160, 107.0
33.550355931, 10.160, 101.0
33.558711566, 10.160, 89.0
33.567067200, 10.160, 89.0
33.575422835, 10.160, 96.0
33.583778469, 10.160, 86.0
33.592134104, 10.160, 98.0
33.600489738, 10.160, 108.0
33.608845373, 10.160, 103.0
33.617201008, 10.160, 115.0
33.625556642, 10.160, 90.0
33.633912277, 10.160, 100.0
33.642267911, 10.160, 88.0
33.650623546, 10.160, 100.0
33.658979180, 10.160, 98.0
33.667334815, 10.160, 85.0
33.675690449, 10.160, 117.0
33.684046084, 10.160, 96.0
33.692401718, 10.160, 95.0
33.700757353, 10.160, 110.0
33.709112987, 10.160, 110.0
33.717468622, 10.160, 100.0
33.725824256, 10.160, 75.0
33.734179891, 10.160, 102.0
33.742535526, 10.160, 99.0
33.750891160, 10.160, 92.0
33.759246795, 10.160, 84.0
33.767602429, 10.160, 103.0
33.775958064, 10.160, 106.0
33.784313698, 10.160, 119.0
33.792669333, 10.160, 69.0
33.801024967, 10.160, 101.0
33.809380602, 10.160, 99.0
33.817736236, 10.160, 82.0
33.826091871, 10.160, 87.0
33.834447505, 10.160, 97.0
33.842803140, 10.160, 84.0
33.851158774, 10.160, 94.0
33.859514409, 10.160, 115.0
33.867870043, 10.160, 105.0
33.876225678, 10.160, 92.0
33.884581313, 10.160, 107.0
33.892936947, 10.160, 99.0
33.901292582, 10.160, 100.0
33.909648216, 10.160, 92.0
33.918003851, 10.160, 94.0
33.926359485, 10.160, 89.0
33.934715120, 10.160, 105.0
33.943070754, 10.160, 88.0
33.951426389, 10.160, 87.0
33.959782023, 10.160, 91.0
33.968137658, 10.160, 94.0
33.976493292, 10.160, 109.0
33.984848927, 10.160, 85.0
33.993204561, 10.160, 89.0
34.001560196, 10.160, 90.0
34.009915831, 10.160, 106.0
34.018271465, 10.160, 96.0
34.026627100, 10.160, 113.0
34.034982734, 10.160, 91.0
34.043338369, 10.160, 94.0
34.051694003, 10.160, 100.0
34.060049638, 10.160, 101.0
34.068405272, 10.160, 90.0
34.076760907, 10.160, 98.0
34.085116541, 10.160, 88.0
34.093472176, 10.160, 98.0
34.101827810, 10.160, 88.0
34.110183445, 10.160, 96.0
34.118539079, 10.160, 95.0
34.126894714, 10.160, 100.0
34.135250349, 10.160, 120.0
34.143605983, 10.160, 87.0
34.151961618, 10.160, 96.0
34.160317252, 10.160, 87.0
34.168672887, 10.160, 86.0
34.177028521, 10.160, 113.0
34.185384156, 10.160, 87.0
34.193739790, 10.160, 103.0
34.202095425, 10.160, 85.0
34.210451059, 10.160, 116.0
34.218806694, 10.160, 94.0
34.227162328, 10.160, 91.0
34.235517963, 10.160, 106.0
34.243873597, 10.160, 102.0
34.252229232, 10.160, 94.0
34.260584866, 10.160, 115.0
34.268940501, 10.160, 102.0
34.277296136, 10.160, 121.0
34.285651770, 10.160, 99.0
34.294007405, 10.160, 116.0
34.302363039, 10.160, 122.0
34.310718674, 10.160, 112.0
34.319074308, 10.160, 111.0
34.327429943, 10.160, 89.0
34.335785577, 10.160, 118.0
34.344141212, 10.160, 102.0
34.352496846, 10.160, 98.0
34.360852481, 10.160, 87.0
34.369208115, 10.160, 101.0
34.377563750, 10.160, 115.0
34.385919384, 10.160, 111.0
34.394275019, 10.160, 115.0
34.402630654, 10.160, 100.0
34.410986288, 10.160, 95.0
34.419341923, 10.160, 94.0
34.427697557, 10.160, 103.0
34.436053192, 10.160, 90.0
34.444408826, 10.160, 95.0
34.452764461, 10.160, 90.0
34.461120095, 10.160, 97.0
34.469475730, 10.160, 110.0
34.477831364, 10.160, 92.0
34.486186999, 10.160, 91.0
34.494542633, 10.160, 88.0
34.502898268, 10.160, 94.0
34.511253902, 10.160, 101.0
34.519609537, 10.160, 107.0
34.527965172, 10.160, 100.0
34.536320806, 10.160, 98.0
34.544676441, 10.160, 115.0
34.553032075, 10.160, 80.0
34.561387710, 10.160, 96.0
34.569743344, 10.160, 81.0
34.578098979, 10.160, 77.0
34.586454613, 10.160, 92.0
34.594810248, 10.160, 85.0
34.603165882, 10.160, 95.0
34.611521517, 10.160, 95.0
34.619877151, 10.160, 92.0
34.628232786, 10.160, 103.0
34.636588420, 10.160, 106.0
34.644944055, 10.160, 88.0
34.653299689, 10.160, 111.0
34.661655324, 10.160, 89.0
34.670010959, 10.160, 80.0
34.678366593, 10.160, 110.0
34.686722228, 10.160, 98.0
34.695077862, 10.160, 82.0
34.703433497, 10.160, 85.0
34.711789131, 10.160, 84.0
34.720144766, 10.160, 98.0
34.728500400, 10.160, 78.0
34.736856035, 10.160, 80.0
34.745211669, 10.160, 80.0
34.753567304, 10.160, 99.0
34.761922938, 10.160, 101.0
34.770278573, 10.160, 91.0
34.778634207, 10.160, 95.0
34.786989842, 10.160, 102.0
34.795345477, 10.160, 95.0
34.803701111, 10.160, 91.0
34.812056746, 10.160, 100.0
34.820412380, 10.160, 111.0
34.828768015, 10.160, 91.0
34.837123649, 10.160, 108.0
34.845479284, 10.160, 94.0
34.853834918, 10.160, 102.0
34.862190553, 10.160, 103.0
34.870546187, 10.160, 108.0
34.878901822, 10.160, 97.0
34.887257456, 10.160, 98.0
34.895613091, 10.160, 103.0
34.903968725, 10.160, 91.0
34.912324360, 10.160, 112.0
34.920679995, 10.160, 117.0
34.929035629, 10.160, 94.0
34.937391264, 10.160, 88.0
34.945746898, 10.160, 99.0
34.954102533, 10.160, 87.0
34.962458167, 10.160, 96.0
34.970813802, 10.160, 85.0
34.979169436, 10.160, 116.0
34.987525071, 10.160, 90.0
34.995880705, 10.160, 88.0
35.004236340, 10.160, 77.0
35.012591974, 10.160, 87.0
35.020947609, 10.160, 94.0
35.029303243, 10.160, 81.0
35.037658878, 10.160, 88.0
35.046014513, 10.160, 85.0
35.054370147, 10.160, 91.0
35.062725782, 10.160, 74.0
35.071081416, 10.160, 80.0
35.079437051, 10.160, 105.0
35.087792685, 10.160, 77.0
35.096148320, 10.160, 99.0
35.104503954, 10.160, 91.0
35.112859589, 10.160, 91.0
35.121215223, 10.160, 91.0
35.129570858, 10.160, 105.0
35.137926492, 10.160, 95.0
35.146282127, 10.160, 116.0
35.154637761, 10.160, 86.0
35.162993396, 10.160, 89.0
35.171349030, 10.160, 85.0
35.179704665, 10.160, 92.0
35.188060300, 10.160, 105.0
35.196415934, 10.160, 87.0
35.204771569, 10.160, 81.0
35.213127203, 10.160, 88.0
35.221482838, 10.160, 86.0
35.229838472, 10.160, 85.0
35.238194107, 10.160, 97.0
35.246549741, 10.160, 81.0
35.254905376, 10.160, 103.0
35.263261010, 10.160, 90.0
35.271616645, 10.160, 89.0
35.279972279, 10.160, 87.0
35.288327914, 10.160, 96.0
35.296683548, 10.160, 80.0
35.305039183, 10.160, 70.0
35.313394818, 10.160, 74.0
35.321750452, 10.160, 88.0
35.330106087, 10.160, 88.0
35.338461721, 10.160, 89.0
35.346817356, 10.160, 91.0
35.355172990, 10.160, 106.0
35.363528625, 10.160, 85.0
35.371884259, 10.160, 112.0
35.380239894, 10.160, 86.0
35.388595528, 10.160, 86.0
35.396951163, 10.160, 101.0
35.405306797, 10.160, 92.0
35.413662432, 10.160, 98.0
35.422018066, 10.160, 79.0
35.430373701, 10.160, 84.0
35.438729336, 10.160, 75.0
35.447084970, 10.160, 91.0
35.455440605, 10.160, 94.0
35.463796239, 10.160, 98.0
35.472151874, 10.160, 75.0
35.480507508, 10.160, 99.0
35.488863143, 10.160, 90.0
35.497218777, 10.160, 101.0
35.505574412, 10.160, 103.0
35.513930046, 10.160, 80.0
35.522285681, 10.160, 85.0
35.530641315, 10.160, 110.0
35.538996950, 10.160, 89.0
35.547352584, 10.160, 85.0
35.555708219, 10.160, 88.0
35.564063853, 10.160, 95.0
35.572419488, 10.160, 97.0
35.580775123, 10.160, 86.0
35.589130757, 10.160, 90.0
35.597486392, 10.160, 99.0
35.605842026, 10.160, 113.0
35.614197661, 10.160, 99.0
35.622553295, 10.160, 105.0
35.630908930, 10.160, 106.0
35.639264564, 10.160, 108.0
35.647620199, 10.160, 87.0
35.655975833, 10.160, 91.0
35.664331468, 10.160, 73.0
35.672687102, 10.160, 94.0
35.681042737, 10.160, 86.0
35.689398371, 10.160, 81.0
35.697754006, 10.160, 109.0
35.706109641, 10.160, 84.0
35.714465275, 10.160, 99.0
35.722820910, 10.160, 80.0
35.731176544, 10.160, 98.0
35.739532179, 10.160, 100.0
35.747887813, 10.160, 110.0
35.756243448, 10.160, 79.0
35.764599082, 10.160, 89.0
35.772954717, 10.160, 101.0
35.781310351, 10.160, 97.0
35.789665986, 10.160, 82.0
35.798021620, 10.160, 99.0
35.806377255, 10.160, 97.0
35.814732889, 10.160, 96.0
35.823088524, 10.160, 67.0
35.831444159, 10.160, 76.0
35.839799793, 10.160, 98.0
35.848155428, 10.160, 106.0
35.856511062, 10.160, 97.0
35.864866697, 10.160, 101.0
35.873222331, 10.160, 92.0
35.881577966, 10.160, 90.0
35.889933600, 10.160, 102.0
35.898289235, 10.160, 98.0
35.906644869, 10.160, 98.0
35.915000504, 10.160, 92.0
35.923356138, 10.160, 78.0
35.931711773, 10.160, 90.0
35.940067407, 10.160, 99.0
35.948423042, 10.160, 65.0
35.956778676, 10.160, 108.0
35.965134311, 10.160, 92.0
35.973489946, 10.160, 94.0
35.981845580, 10.160, 111.0
35.990201215, 10.160, 92.0
35.998556849, 10.160, 76.0
36.006912484, 10.160, 92.0
36.015268118, 10.160, 99.0
36.023623753, 10.160, 105.0
36.031979387, 10.160, 100.0
36.040335022, 10.160, 99.0
36.048690656, 10.160, 90.0
36.057046291, 10.160, 103.0
36.065401925, 10.160, 121.0
36.073757560, 10.160, 108.0
36.082113194, 10.160, 127.0
36.090468829, 10.160, 115.0
36.098824464, 10.160, 148.0
36.107180098, 10.160, 140.0
36.115535733, 10.160, 134.0
36.123891367, 10.160, 148.0
36.132247002, 10.160, 148.0
36.140602636, 10.160, 128.0
36.148958271, 10.160, 118.0
36.157313905, 10.160, 110.0
36.165669540, 10.160, 110.0
36.174025174, 10.160, 110.0
36.182380809, 10.160, 105.0
36.190736443, 10.160, 112.0
36.199092078, 10.160, 95.0
36.207447712, 10.160, 112.0
36.215803347, 10.160, 119.0
36.224158982, 10.160, 127.0
36.232514616, 10.160, 120.0
36.240870251, 10.160, 110.0
36.249225885, 10.160, 80.0
36.257581520, 10.160, 117.0
36.265937154, 10.160, 100.0
36.274292789, 10.160, 120.0
36.282648423, 10.160, 96.0
36.291004058, 10.160, 105.0
36.299359692, 10.160, 110.0
36.307715327, 10.160, 112.0
36.316070961, 10.160, 86.0
36.324426596, 10.160, 90.0
36.332782230, 10.160, 100.0
36.341137865, 10.160, 96.0
36.349493500, 10.160, 71.0
36.357849134, 10.160, 91.0
36.366204769, 10.160, 103.0
36.374560403, 10.160, 91.0
36.382916038, 10.160, 102.0
36.391271672, 10.160, 111.0
36.399627307, 10.160, 96.0
36.407982941, 10.160, 94.0
36.416338576, 10.160, 89.0
36.424694210, 10.160, 88.0
36.433049845, 10.160, 69.0
36.441405479, 10.160, 92.0
36.449761114, 10.160, 82.0
36.458116748, 10.160, 102.0
36.466472383, 10.160, 90.0
36.474828017, 10.160, 96.0
36.483183652, 10.160, 105.0
36.491539287, 10.160, 91.0
36.499894921, 10.160, 107.0
36.508250556, 10.160, 92.0
36.516606190, 10.160, 90.0
36.524961825, 10.160, 92.0
36.533317459, 10.160, 86.0
36.541673094, 10.160, 96.0
36.550028728, 10.160, 86.0
36.558384363, 10.160, 80.0
36.566739997, 10.160, 81.0
36.575095632, 10.160, 91.0
36.583451266, 10.160, 99.0
36.591806901, 10.160, 81.0
36.600162535, 10.160, 99.0
36.608518170, 10.160, 71.0
36.616873805, 10.160, 92.0
36.625229439, 10.160, 87.0
36.633585074, 10.160, 87.0
36.641940708, 10.160, 100.0
36.650296343, 10.160, 102.0
36.658651977, 10.160, 87.0
36.667007612, 10.160, 112.0
36.675363246, 10.160, 100.0
36.683718881, 10.160, 81.0
36.692074515, 10.160, 95.0
36.700430150, 10.160, 95.0
36.708785784, 10.160, 88.0
36.717141419, 10.160, 98.0
36.725497053, 10.160, 77.0
36.733852688, 10.160, 68.0
36.742208323, 10.160, 84.0
36.750563957, 10.160, 71.0
36.758919592, 10.160, 101.0
36.767275226, 10.160, 86.0
36.775630861, 10.160, 98.0
36.783986495, 10.160, 94.0
36.792342130, 10.160, 110.0
36.800697764, 10.160, 89.0
36.809053399, 10.160, 91.0
36.817409033, 10.160, 84.0
36.825764668, 10.160, 100.0
36.834120302, 10.160, 89.0
36.842475937, 10.160, 96.0
36.850831571, 10.160, 85.0
36.859187206, 10.160, 84.0
36.867542840, 10.160, 85.0
36.875898475, 10.160, 81.0
36.884254110, 10.160, 81.0
36.892609744, 10.160, 82.0
36.900965379, 10.160, 97.0
36.909321013, 10.160, 95.0
36.917676648, 10.160, 109.0
36.926032282, 10.160, 95.0
36.934387917, 10.160, 88.0
36.942743551, 10.160, 70.0
36.951099186, 10.160, 100.0
36.959454820, 10.160, 80.0
36.967810455, 10.160, 69.0
36.976166089, 10.160, 78.0
36.984521724, 10.160, 87.0
36.992877358, 10.160, 79.0
37.001232993, 10.160, 89.0
37.009588628, 10.160, 94.0
37.017944262, 10.160, 97.0
37.026299897, 10.160, 100.0
37.034655531, 10.160, 90.0
37.043011166, 10.160, 95.0
37.051366800, 10.160, 87.0
37.059722435, 10.160, 89.0
37.068078069, 10.160, 89.0
37.076433704, 10.160, 85.0
37.084789338, 10.160, 75.0
37.093144973, 10.160, 112.0
37.101500607, 10.160, 82.0
37.109856242, 10.160, 99.0
37.118211876, 10.160, 97.0
37.126567511, 10.160, 71.0
37.134923146, 10.160, 78.0
37.143278780, 10.160, 89.0
37.151634415, 10.160, 95.0
37.159990049, 10.160, 108.0
37.168345684, 10.160, 106.0
37.176701318, 10.160, 97.0
37.185056953, 10.160, 91.0
37.193412587, 10.160, 117.0
37.201768222, 10.160, 111.0
37.210123856, 10.160, 82.0
37.218479491, 10.160, 88.0
37.226835125, 10.160, 85.0
37.235190760, 10.160, 103.0
37.243546394, 10.160, 97.0
37.251902029, 10.160, 85.0
37.260257663, 10.160, 86.0
37.268613298, 10.160, 79.0
37.276968933, 10.160, 75.0
37.285324567, 10.160, 95.0
37.293680202, 10.160, 98.0
37.302035836, 10.160, 85.0
37.310391471, 10.160, 102.0
37.318747105, 10.160, 112.0
37.327102740, 10.160, 74.0
37.335458374, 10.160, 94.0
37.343814009, 10.160, 88.0
37.352169643, 10.160, 87.0
37.360525278, 10.160, 91.0
37.368880912, 10.160, 90.0
37.377236547, 10.160, 97.0
37.385592181, 10.160, 98.0
37.393947816, 10.160, 96.0
37.402303451, 10.160, 90.0
37.410659085, 10.160, 92.0
37.419014720, 10.160, 92.0
37.427370354, 10.160, 94.0
37.435725989, 10.160, 92.0
37.444081623, 10.160, 103.0
37.452437258, 10.160, 101.0
37.460792892, 10.160, 102.0
37.469148527, 10.160, 96.0
37.477504161, 10.160, 98.0
37.485859796, 10.160, 90.0
37.494215430, 10.160, 100.0
37.502571065, 10.160, 73.0
37.510926699, 10.160, 88.0
37.519282334, 10.160, 94.0
37.527637969, 10.160, 79.0
37.535993603, 10.160, 97.0
37.544349238, 10.160, 96.0
37.552704872, 10.160, 98.0
37.561060507, 10.160, 108.0
37.569416141, 10.160, 95.0
37.577771776, 10.160, 101.0
37.586127410, 10.160, 97.0
37.594483045, 10.160, 71.0
37.602838679, 10.160, 88.0
37.611194314, 10.160, 90.0
37.619549948, 10.160, 80.0
37.627905583, 10.160, 94.0
37.636261217, 10.160, 97.0
37.644616852, 10.160, 87.0
37.652972486, 10.160, 100.0
37.661328121, 10.160, 101.0
37.669683756, 10.160, 100.0
37.678039390, 10.160, 113.0
37.686395025, 10.160, 97.0
37.694750659, 10.160, 90.0
37.703106294, 10.160, 117.0
37.711461928, 10.160, 94.0
37.719817563, 10.160, 101.0
37.728173197, 10.160, 105.0
37.736528832, 10.160, 91.0
37.744884466, 10.160, 100.0
37.753240101, 10.160, 97.0
37.761595735, 10.160, 91.0
37.769951370, 10.160, 95.0
37.778307004, 10.160, 95.0
37.786662639, 10.160, 95.0
37.795018274, 10.160, 111.0
37.803373908, 10.160, 100.0
37.811729543, 10.160, 81.0
37.820085177, 10.160, 90.0
37.828440812, 10.160, 91.0
37.836796446, 10.160, 107.0
37.845152081, 10.160, 85.0
37.853507715, 10.160, 100.0
37.861863350, 10.160, 82.0
37.870218984, 10.160, 100.0
37.878574619, 10.160, 117.0
37.886930253, 10.160, 95.0
37.895285888, 10.160, 100.0
37.903641522, 10.160, 124.0
37.911997157, 10.160, 101.0
37.920352792, 10.160, 95.0
37.928708426, 10.160, 80.0
37.937064061, 10.160, 95.0
37.945419695, 10.160, 100.0
37.953775330, 10.160, 98.0
37.962130964, 10.160, 100.0
37.970486599, 10.160, 87.0
37.978842233, 10.160, 113.0
37.987197868, 10.160, 115.0
37.995553502, 10.160, 107.0
38.003909137, 10.160, 78.0
38.012264771, 10.160, 107.0
38.020620406, 10.160, 76.0
38.028976040, 10.160, 98.0
38.037331675, 10.160, 84.0
38.045687310, 10.160, 102.0
38.054042944, 10.160, 107.0
38.062398579, 10.160, 105.0
38.070754213, 10.160, 131.0
38.079109848, 10.160, 103.0
38.087465482, 10.160, 108.0
38.095821117, 10.160, 84.0
38.104176751, 10.160, 107.0
38.112532386, 10.160, 113.0
38.120888020, 10.160, 88.0
38.129243655, 10.160, 101.0
38.137599289, 10.160, 123.0
38.145954924, 10.160, 95.0
38.154310558, 10.160, 105.0
38.162666193, 10.160, 117.0
38.171021827, 10.160, 106.0
38.179377462, 10.160, 96.0
38.187733097, 10.160, 110.0
38.196088731, 10.160, 118.0
38.204444366, 10.160, 111.0
38.212800000, 10.160, 117.0
38.221155635, 10.160, 84.0
38.229511269, 10.160, 103.0
38.237866904, 10.160, 120.0
38.246222538, 10.160, 108.0
38.254578173, 10.160, 106.0
38.262933807, 10.160, 96.0
38.271289442, 10.160, 102.0
38.279645076, 10.160, 103.0
38.288000711, 10.160, 100.0
38.296356345, 10.160, 110.0
38.304711980, 10.160, 105.0
38.313067615, 10.160, 102.0
38.321423249, 10.160, 117.0
38.329778884, 10.160, 108.0
38.338134518, 10.160, 90.0
38.346490153, 10.160, 128.0
38.354845787, 10.160, 105.0
38.363201422, 10.160, 115.0
38.371557056, 10.160, 118.0
38.379912691, 10.160, 110.0
38.388268325, 10.160, 107.0
38.396623960, 10.160, 117.0
38.404979594, 10.160, 121.0
38.413335229, 10.160, 112.0
38.421690863, 10.160, 119.0
38.430046498, 10.160, 117.0
38.438402133, 10.160, 136.0
38.446757767, 10.160, 115.0
38.455113402, 10.160, 132.0
38.463469036, 10.160, 118.0
38.471824671, 10.160, 115.0
38.480180305, 10.160, 123.0
38.488535940, 10.160, 127.0
38.496891574, 10.160, 137.0
38.505247209, 10.160, 115.0
38.513602843, 10.160, 129.0
38.521958478, 10.160, 139.0
38.530314112, 10.160, 143.0
38.538669747, 10.160, 143.0
38.547025381, 10.160, 126.0
38.555381016, 10.160, 118.0
38.563736650, 10.160, 144.0
38.572092285, 10.160, 141.0
38.580447920, 10.160, 163.0
38.588803554, 10.160, 136.0
38.597159189, 10.160, 138.0
38.605514823, 10.160, 128.0
38.613870458, 10.160, 172.0
38.622226092, 10.160, 164.0
38.630581727, 10.160, 167.0
38.638937361, 10.160, 151.0
38.647292996, 10.160, 170.0
38.655648630, 10.160, 191.0
38.664004265, 10.160, 172.0
38.672359899, 10.160, 202.0
38.680715534, 10.160, 197.0
38.689071168, 10.160, 203.0
38.697426803, 10.160, 200.0
38.705782438, 10.160, 190.0
38.714138072, 10.160, 237.0
38.722493707, 10.160, 233.0
38.730849341, 10.160, 264.0
38.739204976, 10.160, 247.0
38.747560610, 10.160, 249.0
38.755916245, 10.160, 286.0
38.764271879, 10.160, 292.0
38.772627514, 10.160, 306.0
38.780983148, 10.160, 276.0
38.789338783, 10.160, 309.0
38.797694417, 10.160, 328.0
38.806050052, 10.160, 335.0
38.814405686, 10.160, 367.0
38.822761321, 10.160, 339.0
38.831116956, 10.160, 399.0
38.839472590, 10.160, 378.0
38.847828225, 10.160, 376.0
38.856183859, 10.160, 400.0
38.864539494, 10.160, 405.0
38.872895128, 10.160, 409.0
38.881250763, 10.160, 414.0
38.889606397, 10.160, 407.0
38.897962032, 10.160, 422.0
38.906317666, 10.160, 442.0
38.914673301, 10.160, 464.0
38.923028935, 10.160, 463.0
38.931384570, 10.160, 470.0
38.939740204, 10.160, 446.0
38.948095839, 10.160, 497.0
38.956451473, 10.160, 459.0
38.964807108, 10.160, 498.0
38.973162743, 10.160, 522.0
38.981518377, 10.160, 482.0
38.989874012, 10.160, 536.0
38.998229646, 10.160, 477.0
39.006585281, 10.160, 483.0
39.014940915, 10.160, 470.0
39.023296550, 10.160, 488.0
